"","stationid","lanenumber","period","volume","occupancy","speed"
"1059",3146,"2",2015-09-13 06:00:00,337,2.9,67.3738872403561
"1060",3146,"2",2015-09-13 07:00:00,451,3.85093167701863,67.1707317073171
"1061",3146,"2",2015-09-13 08:00:00,562,5.01307189542484,67.4039145907473
"1062",3146,"2",2015-09-13 09:00:00,871,6.78409090909091,67.1917336394948
"1063",3146,"2",2015-09-13 10:00:00,936,7.76073619631902,66.5320512820513
"1064",3146,"2",2015-09-13 11:00:00,1155,9.35057471264368,65.8640692640693
"1065",3146,"2",2015-09-13 12:00:00,1326,11.5416666666667,64.8288084464555
"1066",3146,"2",2015-09-13 13:00:00,1401,11.9421965317919,64.6352605281942
"1067",3146,"2",2015-09-13 14:00:00,1493,12.5664739884393,64.2558606831882
"1068",3146,"2",2015-09-13 15:00:00,1388,11.8343558282209,64.9164265129683
"1069",3146,"2",2015-09-13 16:00:00,1527,12.5114942528736,63.9220694171578
"1070",3146,"2",2015-09-13 17:00:00,1581,12.4777777777778,63.7571157495256
"1071",3146,"2",2015-09-13 18:00:00,1398,11.4597701149425,63.8447782546495
"1072",3146,"2",2015-09-13 19:00:00,1242,10.3055555555556,62.9895330112721
"1073",3146,"2",2015-09-13 20:00:00,984,7.77094972067039,63.8993902439024
"1074",3146,"2",2015-09-13 21:00:00,660,5.21637426900585,64.6378787878788
"1075",3146,"2",2015-09-13 22:00:00,365,3.16233766233766,65.2
"1076",3146,"2",2015-09-13 23:00:00,254,2.47101449275362,65.5157480314961
"1077",3146,"2",2015-09-14 00:00:00,159,2.19444444444444,64.748427672956
"1078",3146,"2",2015-09-14 01:00:00,112,1.86666666666667,64.4910714285714
"1079",3146,"2",2015-09-14 02:00:00,126,2.70408163265306,65.3015873015873
"1080",3146,"2",2015-09-14 03:00:00,171,2.65137614678899,66.4853801169591
"1081",3146,"2",2015-09-14 04:00:00,398,3.72189349112426,66.9195979899498
"1082",3146,"2",2015-09-14 05:00:00,893,7.81005586592179,66.6338185890258
"1083",3146,"2",2015-09-14 06:00:00,1262,11.3111111111111,64.5649762282092
"1084",3146,"2",2015-09-14 07:00:00,1275,11.3888888888889,64.8792156862745
"1085",3146,"2",2015-09-14 08:00:00,1024,9.21348314606742,65.458984375
"1086",3146,"2",2015-09-14 09:00:00,964,9.07222222222222,64.9076763485477
"1087",3146,"2",2015-09-14 10:00:00,975,9.5,64.7907692307692
"1088",3146,"2",2015-09-14 11:00:00,1021,9.29310344827586,65.3379040156709
"1089",3146,"2",2015-09-14 12:00:00,1035,10.3275862068966,64.8550724637681
"1090",3146,"2",2015-09-14 13:00:00,1165,11.04,64.8892703862661
"1091",3146,"2",2015-09-14 14:00:00,1055,10.2732558139535,63.7478672985782
"1092",3146,"2",2015-09-14 15:00:00,1129,10.1222222222222,65.3153232949513
"1093",3146,"2",2015-09-14 16:00:00,1048,8.87078651685393,66.6889312977099
"1094",3146,"2",2015-09-14 17:00:00,1027,8.34078212290503,67.0301850048685
"1095",3146,"2",2015-09-14 18:00:00,959,8.10919540229885,66.118873826903
"1096",3146,"2",2015-09-14 19:00:00,747,6.72049689440994,64.9531459170013
"1097",3146,"2",2015-09-14 20:00:00,607,5.09302325581395,64.6935749588138
"1098",3146,"2",2015-09-14 21:00:00,463,4.17088607594937,65.7991360691145
"1099",3146,"2",2015-09-14 22:00:00,344,3.26315789473684,65.7151162790698
"1100",3146,"2",2015-09-14 23:00:00,218,2.55284552845528,66.0229357798165
"1101",3146,"2",2015-09-15 00:00:00,140,2.46938775510204,65.9928571428571
"1102",3146,"2",2015-09-15 01:00:00,122,2.6551724137931,64.844262295082
"1103",3146,"2",2015-09-15 02:00:00,102,2.97333333333333,65.4117647058823
"1104",3146,"2",2015-09-15 03:00:00,155,2.76,66.658064516129
"1105",3146,"2",2015-09-15 04:00:00,437,3.96296296296296,67.0297482837529
"1106",3146,"2",2015-09-15 05:00:00,884,7.76666666666667,66.6776018099548
"1107",3146,"2",2015-09-15 06:00:00,1264,10.9833333333333,65.7183544303797
"1108",3146,"2",2015-09-15 07:00:00,1206,11.4047619047619,65.5688225538972
"1109",3146,"2",2015-09-15 08:00:00,866,8.21818181818182,66.4538106235566
"1110",3146,"2",2015-09-15 09:00:00,971,10.3005780346821,65.0926879505664
"1111",3146,"2",2015-09-15 10:00:00,950,9.17241379310345,64.8484210526316
"1112",3146,"2",2015-09-15 11:00:00,951,9.38461538461539,65.4668769716088
"1113",3146,"2",2015-09-15 12:00:00,985,9.14364640883978,65.3969543147208
"1114",3146,"2",2015-09-15 13:00:00,993,9.89473684210526,65.1701913393756
"1115",3146,"2",2015-09-15 14:00:00,1024,10.7962962962963,65.2705078125
"1116",3146,"2",2015-09-15 15:00:00,1063,9.39285714285714,65.8428974600188
"1117",3146,"2",2015-09-15 16:00:00,1025,8.75862068965517,66.020487804878
"1118",3146,"2",2015-09-15 17:00:00,1015,8.52873563218391,66.4009852216749
"1119",3146,"2",2015-09-15 18:00:00,887,7.83928571428571,66.1927846674183
"1120",3146,"2",2015-09-15 19:00:00,816,6.94767441860465,65.9718137254902
"1121",3146,"2",2015-09-15 20:00:00,588,4.75722543352601,65.8877551020408
"1122",3146,"2",2015-09-15 21:00:00,500,4.67088607594937,64.908
"1123",3146,"2",2015-09-15 22:00:00,299,3.31034482758621,65.3745819397993
"1124",3146,"2",2015-09-15 23:00:00,212,2.60169491525424,65.3820754716981
"1125",3146,"2",2015-09-16 00:00:00,108,2.46753246753247,64.3333333333333
"1126",3146,"2",2015-09-16 01:00:00,86,1.78082191780822,64.1976744186046
"1127",3146,"2",2015-09-16 02:00:00,97,2.50649350649351,65.9484536082474
"1128",3146,"2",2015-09-16 03:00:00,171,2.67857142857143,65.5730994152047
"1129",3146,"2",2015-09-16 04:00:00,412,3.53703703703704,67.9199029126214
"1130",3146,"2",2015-09-16 05:00:00,851,7.53072625698324,66.8601645123384
"1131",3146,"2",2015-09-16 06:00:00,1269,11.3333333333333,65.5413711583924
"1132",3146,"2",2015-09-16 07:00:00,1313,11.7555555555556,65.993145468393
"1133",3146,"2",2015-09-16 08:00:00,984,8.79310344827586,66.8160569105691
"1134",3146,"2",2015-09-16 09:00:00,965,9.17919075144509,66.1367875647668
"1135",3146,"2",2015-09-16 10:00:00,987,9.18888888888889,66.0151975683891
"1136",3146,"2",2015-09-16 11:00:00,988,11.9875776397516,64.164979757085
"1137",3146,"2",2015-09-16 12:00:00,1067,9.89944134078212,65.1874414245548
"1138",3146,"2",2015-09-16 13:00:00,1196,9.63,65.0250836120401
"1139",3146,"2",2015-09-16 14:00:00,902,11.1642857142857,64.9467849223947
"1140",3146,"2",2015-09-16 15:00:00,1062,9.18994413407821,65.834274952919
"1141",3146,"2",2015-09-16 16:00:00,950,8.2289156626506,66.3168421052632
"1142",3146,"2",2015-09-16 17:00:00,938,8.02325581395349,66.6236673773987
"1143",3146,"2",2015-09-16 18:00:00,891,8.38505747126437,64.7755331088664
"1144",3146,"2",2015-09-16 19:00:00,763,6.2752808988764,65.1310615989515
"1145",3146,"2",2015-09-16 20:00:00,333,5.96470588235294,64.7327327327327
"1146",3146,"2",2015-09-16 23:00:00,155,2.44086021505376,66.7096774193548
"1147",3146,"2",2015-09-17 00:00:00,133,2.78021978021978,64.6992481203008
"1148",3146,"2",2015-09-17 01:00:00,95,2.84722222222222,64.4421052631579
"1149",3146,"2",2015-09-17 02:00:00,106,2.46341463414634,65.0660377358491
"1150",3146,"2",2015-09-17 03:00:00,172,2.88785046728972,65.4825581395349
"1151",3146,"2",2015-09-17 04:00:00,339,3.65540540540541,65.4395280235988
"1152",3146,"2",2015-09-17 05:00:00,862,8.11494252873563,65.0452436194896
"1153",3146,"2",2015-09-17 06:00:00,1021,20.7222222222222,48.2595494613124
"1154",3146,"2",2015-09-17 07:00:00,834,29.1497005988024,28.5851318944844
"1155",3146,"2",2015-09-17 08:00:00,847,8.96385542168675,65.0035419126328
"1156",3146,"2",2015-09-17 09:00:00,1008,9.78089887640449,64.9910714285714
"1157",3146,"2",2015-09-17 10:00:00,983,9.85227272727273,65.0040691759919
"1158",3146,"2",2015-09-17 11:00:00,1030,10.1286549707602,65.3203883495146
"1159",3146,"2",2015-09-17 12:00:00,1106,11.172619047619,64.8227848101266
"1160",3146,"2",2015-09-17 13:00:00,1112,11.5178571428571,64.1474820143885
"1161",3146,"2",2015-09-17 14:00:00,926,10.9219858156028,64.3228941684665
"1162",3146,"2",2015-09-17 15:00:00,1111,9.88,65.1800180018002
"1163",3146,"2",2015-09-17 16:00:00,788,12.8165680473373,50.7652284263959
"1164",3146,"2",2015-09-17 17:00:00,887,8.13609467455621,66.0011273957159
"1165",3146,"2",2015-09-17 18:00:00,862,7.92682926829268,65.9396751740139
"1166",3146,"2",2015-09-17 19:00:00,738,7.40625,64.6747967479675
"1167",3146,"2",2015-09-17 20:00:00,639,5.80625,65.754303599374
"1168",3146,"2",2015-09-17 21:00:00,564,5.1566265060241,65.3581560283688
"1169",3146,"2",2015-09-17 22:00:00,407,3.98701298701299,65.9115479115479
"1170",3146,"2",2015-09-17 23:00:00,254,2.85294117647059,65.4330708661417
"1171",3146,"2",2015-09-18 00:00:00,171,2.66666666666667,64.5380116959064
"1172",3146,"2",2015-09-18 01:00:00,118,2.42696629213483,65.1864406779661
"1173",3146,"2",2015-09-18 02:00:00,137,3.10752688172043,65.3941605839416
"1174",3146,"2",2015-09-18 03:00:00,189,2.97391304347826,66.6507936507936
"1175",3146,"2",2015-09-18 04:00:00,395,3.71084337349398,67.4050632911392
"1176",3146,"2",2015-09-18 05:00:00,832,6.89325842696629,67.1262019230769
"1177",3146,"2",2015-09-18 06:00:00,1122,10.7298850574713,65.8057040998218
"1178",3146,"2",2015-09-18 07:00:00,1139,9.85,66.3687445127305
"1179",3146,"2",2015-09-18 08:00:00,983,9.45977011494253,66.264496439471
"1180",3146,"2",2015-09-18 09:00:00,1016,9.94318181818182,65.2214566929134
"1181",3146,"2",2015-09-18 10:00:00,1085,10.448275862069,65.3225806451613
"1182",3146,"2",2015-09-18 11:00:00,1182,11.9314285714286,64.9365482233503
"1183",3146,"2",2015-09-18 12:00:00,1093,11.5962732919255,64.7978042086002
"1184",3146,"2",2015-09-18 13:00:00,1245,12.2529411764706,64.2377510040161
"1185",3146,"2",2015-09-18 14:00:00,1158,11.8625,64.1614853195164
"1186",3146,"2",2015-09-18 15:00:00,1152,9.96067415730337,65.1944444444444
"1187",3146,"2",2015-09-18 16:00:00,940,19.5977653631285,38.7829787234043
"1188",3146,"2",2015-09-18 17:00:00,936,7.96449704142012,66.2190170940171
"1189",3146,"2",2015-09-18 18:00:00,1103,9.95808383233533,64.5920217588395
"1190",3146,"2",2015-09-18 19:00:00,923,8.25,63.8374864572048
"1191",3146,"2",2015-09-18 20:00:00,894,7.39655172413793,65.0313199105145
"1192",3146,"2",2015-09-18 21:00:00,883,6.85889570552147,65.5016987542469
"1193",3146,"2",2015-09-18 22:00:00,907,6.80113636363636,64.7883131201764
"1194",3146,"2",2015-09-18 23:00:00,465,3.95180722891566,63.6645161290323
"1195",3146,"2",2015-09-19 00:00:00,236,2.8,65.771186440678
"1196",3146,"2",2015-09-19 01:00:00,175,2.33035714285714,65.0742857142857
"1197",3146,"2",2015-09-19 02:00:00,130,2.17708333333333,65.7923076923077
"1198",3146,"2",2015-09-19 03:00:00,160,2.30555555555556,65.51875
"1199",3146,"2",2015-09-19 04:00:00,184,2.27350427350427,66.5326086956522
"1200",3146,"2",2015-09-19 05:00:00,358,3.00617283950617,67.3128491620112
"1201",3146,"2",2015-09-19 06:00:00,489,4.18867924528302,67.2556237218814
"1202",3146,"2",2015-09-19 07:00:00,646,5.53333333333333,66.7244582043344
"1203",3146,"2",2015-09-19 08:00:00,858,7.23121387283237,66.9125874125874
"1204",3146,"2",2015-09-19 09:00:00,1038,8.85207100591716,65.7630057803468
"1205",3146,"2",2015-09-19 10:00:00,1081,9.65853658536585,66.2812210915819
"1206",3146,"2",2015-09-19 11:00:00,1256,9.89142857142857,65.2866242038217
"1207",3146,"2",2015-09-19 12:00:00,1182,10.2716049382716,65.3062605752961
"1208",3146,"2",2015-09-19 13:00:00,868,15.7453416149068,47.5069124423963
"1209",3146,"2",2015-09-19 14:00:00,850,17.9942528735632,35.3929411764706
"1210",3146,"2",2015-09-19 15:00:00,1318,11.6944444444444,63.3292867981791
"1211",3146,"2",2015-09-19 16:00:00,1389,10.9540229885057,65.1151907847372
"1212",3146,"2",2015-09-19 17:00:00,1328,10.8630952380952,65.0685240963855
"1213",3146,"2",2015-09-19 18:00:00,1292,10.6863905325444,63.9659442724458
"1214",3146,"2",2015-09-19 19:00:00,1222,9.69832402234637,62.6448445171849
"1215",3146,"2",2015-09-19 20:00:00,1063,7.87777777777778,64.2634054562559
"1216",3146,"2",2015-09-19 21:00:00,849,6.14044943820225,65.1095406360424
"1217",3146,"2",2015-09-19 22:00:00,587,4.44378698224852,65.870528109029
"1218",3146,"2",2015-09-19 23:00:00,380,2.95541401273885,65.4315789473684
"1219",3146,"2",2015-09-20 00:00:00,216,2.2755905511811,64.8425925925926
"1220",3146,"2",2015-09-20 01:00:00,158,1.74358974358974,66.0632911392405
"1221",3146,"2",2015-09-20 02:00:00,93,1.64935064935065,66.5161290322581
"1222",3146,"2",2015-09-20 03:00:00,109,1.78048780487805,66.8807339449541
"1223",3146,"2",2015-09-20 04:00:00,148,2.42105263157895,66.4189189189189
"1224",3146,"2",2015-09-20 05:00:00,225,2.192,67.4933333333333
"1225",3146,"2",2015-09-20 06:00:00,337,3.03472222222222,67.4005934718101
"1226",3146,"2",2015-09-20 07:00:00,482,3.77300613496933,67.9066390041494
"1227",3146,"2",2015-09-20 08:00:00,578,4.17647058823529,68.3339100346021
"1228",3146,"2",2015-09-20 09:00:00,863,6.42045454545455,67.7311703360371
"1229",3146,"2",2015-09-20 10:00:00,1069,8.43181818181818,66.7090739008419
"1230",3146,"2",2015-09-20 11:00:00,1333,10.6011235955056,66.3540885221305
"1231",3146,"2",2015-09-20 12:00:00,1483,12.7810650887574,65.4052596089009
"1232",3146,"2",2015-09-20 13:00:00,1393,12.202380952381,65.0430725053841
"1233",3146,"2",2015-09-20 14:00:00,1562,13.2011494252874,65.2580025608195
"1234",3146,"2",2015-09-20 15:00:00,1543,12.8620689655172,65.1257290991575
"1235",3146,"2",2015-09-20 16:00:00,1484,12.7619047619048,64.6617250673854
"1236",3146,"2",2015-09-20 17:00:00,1408,11.8214285714286,65.2073863636364
"1237",3146,"2",2015-09-20 18:00:00,1244,11.3072289156626,63.1744372990354
"1238",3146,"2",2015-09-20 19:00:00,1205,10.1325966850829,63.2904564315353
"1239",3146,"2",2015-09-20 20:00:00,807,7.21383647798742,64.5167286245353
"1240",3146,"2",2015-09-20 21:00:00,688,5.37209302325581,66.2369186046512
"1241",3146,"2",2015-09-20 22:00:00,443,3.55696202531646,65.744920993228
"1242",3146,"2",2015-09-20 23:00:00,234,2.78030303030303,64.8675213675214
"1243",3146,"2",2015-09-21 00:00:00,177,2.10091743119266,64.4802259887006
"1244",3146,"2",2015-09-21 01:00:00,122,2.30208333333333,64.3934426229508
"1245",3146,"2",2015-09-21 02:00:00,132,2.29,65.4924242424242
"1246",3146,"2",2015-09-21 03:00:00,171,2.64485981308411,63.4561403508772
"1247",3146,"2",2015-09-21 04:00:00,369,3.9493670886076,63.2466124661247
"1248",3146,"2",2015-09-21 05:00:00,769,7.5625,65.2639791937581
"1249",3146,"2",2015-09-21 06:00:00,1303,12.7298850574713,64.1435149654643
"1250",3146,"2",2015-09-21 07:00:00,1129,11.6923076923077,65.8821966341896
"1251",3146,"2",2015-09-21 08:00:00,944,9.43558282208589,66.0900423728814
"1252",3146,"2",2015-09-21 09:00:00,950,9.25882352941177,65.4726315789474
"1253",3146,"2",2015-09-21 10:00:00,847,8.51234567901234,64.9929161747344
"1254",3146,"2",2015-09-21 11:00:00,1047,10.3833333333333,63.9904489016237
"1255",3146,"2",2015-09-21 12:00:00,1063,10.1142857142857,64.1599247412982
"1256",3146,"2",2015-09-21 13:00:00,796,10.6875,63.8366834170854
"1257",3146,"2",2015-09-21 14:00:00,1222,11.3988764044944,64.1243862520458
"1258",3146,"2",2015-09-21 15:00:00,1178,10.2983425414365,65.2164685908319
"1259",3146,"2",2015-09-21 16:00:00,969,8.54819277108434,65.9236326109391
"1260",3146,"2",2015-09-21 17:00:00,969,8.74404761904762,65.406604747162
"1261",3146,"2",2015-09-21 18:00:00,881,7.83928571428571,64.3427922814983
"1262",3146,"2",2015-09-21 19:00:00,878,7.6536312849162,63.3564920273349
"1263",3146,"2",2015-09-21 20:00:00,620,5.56603773584906,64.9064516129032
"1264",3146,"2",2015-09-21 21:00:00,465,4.28658536585366,65.6795698924731
"1265",3146,"2",2015-09-21 22:00:00,329,3.34640522875817,65.5531914893617
"1266",3146,"2",2015-09-21 23:00:00,221,2.8125,65.5429864253394
"1267",3146,"2",2015-09-22 00:00:00,125,2.0531914893617,65.992
"1268",3146,"2",2015-09-22 01:00:00,106,2.44705882352941,65.0471698113208
"1269",3146,"2",2015-09-22 02:00:00,120,2.29347826086957,65.7416666666667
"1270",3146,"2",2015-09-22 03:00:00,169,2.55172413793103,65.7869822485207
"1271",3146,"2",2015-09-22 04:00:00,409,4.14556962025316,66.679706601467
"1272",3146,"2",2015-09-22 05:00:00,877,8.27840909090909,66.4378563283922
"1273",3146,"2",2015-09-22 06:00:00,1294,12.1802325581395,63.6955177743431
"1274",3146,"2",2015-09-22 07:00:00,1142,10.4074074074074,66.1611208406305
"1275",3146,"2",2015-09-22 08:00:00,922,8.97674418604651,65.9913232104121
"1276",3146,"2",2015-09-22 09:00:00,845,8.88819875776398,65.1313609467456
"1277",3146,"2",2015-09-22 10:00:00,965,9.07608695652174,65.3699481865285
"1278",3146,"2",2015-09-22 11:00:00,862,9.77914110429448,64.8758700696056
"1279",3146,"2",2015-09-22 12:00:00,1018,9.48603351955307,64.8880157170923
"1280",3146,"2",2015-09-22 13:00:00,1050,10.2914285714286,64.6371428571429
"1281",3146,"2",2015-09-22 14:00:00,1115,11.0925925925926,65.1569506726457
"1282",3146,"2",2015-09-22 15:00:00,1090,9.57627118644068,65.3733944954128
"1283",3146,"2",2015-09-22 16:00:00,1057,9.49162011173184,65.5884578997162
"1284",3146,"2",2015-09-22 17:00:00,950,7.71111111111111,66.6568421052632
"1285",3146,"2",2015-09-22 18:00:00,929,8.17159763313609,65.9601722282024
"1286",3146,"2",2015-09-22 19:00:00,799,7.10179640718563,65.1389236545682
"1287",3146,"2",2015-09-22 20:00:00,677,5.53142857142857,65.301329394387
"1288",3146,"2",2015-09-22 21:00:00,530,4.30538922155689,65.1641509433962
"1289",3146,"2",2015-09-22 22:00:00,302,2.95070422535211,66.5529801324503
"1290",3146,"2",2015-09-22 23:00:00,232,2.453125,65.6336206896552
"1291",3146,"2",2015-09-23 00:00:00,123,2.35955056179775,64.9674796747967
"1292",3146,"2",2015-09-23 01:00:00,108,1.81707317073171,66.0740740740741
"1293",3146,"2",2015-09-23 02:00:00,130,2.52475247524752,64.3461538461538
"1294",3146,"2",2015-09-23 03:00:00,171,2.81481481481481,67.2397660818714
"1295",3146,"2",2015-09-23 04:00:00,361,3.74050632911392,67.3268698060942
"1296",3146,"2",2015-09-23 05:00:00,763,7.47826086956522,67
"1297",3146,"2",2015-09-23 06:00:00,1206,11.3468208092486,64.667495854063
"1298",3146,"2",2015-09-23 07:00:00,1158,10.030487804878,65.706390328152
"1299",3146,"2",2015-09-23 08:00:00,957,8.90419161676647,66.3437826541275
"1300",3146,"2",2015-09-23 09:00:00,975,9.14525139664804,65.3805128205128
"1301",3146,"2",2015-09-23 10:00:00,864,9.33742331288344,64.5868055555556
"1302",3146,"2",2015-09-23 11:00:00,946,8.69886363636364,65.6501057082452
"1303",3146,"2",2015-09-23 12:00:00,1049,10.24,64.6835081029552
"1304",3146,"2",2015-09-23 13:00:00,1089,11.0588235294118,64.8062442607897
"1305",3146,"2",2015-09-23 14:00:00,986,10.6516129032258,65.1663286004057
"1306",3146,"2",2015-09-23 15:00:00,1133,10.0701754385965,65.4342453662842
"1307",3146,"2",2015-09-23 16:00:00,953,8.44378698224852,65.9622245540399
"1308",3146,"2",2015-09-23 17:00:00,932,8.07514450867052,66.3336909871245
"1309",3146,"2",2015-09-23 18:00:00,933,8.16091954022989,65.1854233654877
"1310",3146,"2",2015-09-23 19:00:00,795,6.85964912280702,64.7006289308176
"1311",3146,"2",2015-09-23 20:00:00,702,5.90058479532164,65.8176638176638
"1312",3146,"2",2015-09-23 21:00:00,569,4.69005847953216,65.5413005272408
"1313",3146,"2",2015-09-23 22:00:00,352,3.36774193548387,65.8039772727273
"1314",3146,"2",2015-09-23 23:00:00,239,2.8046875,65.3640167364017
"1315",3146,"2",2015-09-24 00:00:00,151,2.27927927927928,65.3907284768212
"1316",3146,"2",2015-09-24 01:00:00,109,2.45679012345679,64.3761467889908
"1317",3146,"2",2015-09-24 02:00:00,98,2.15,65.2448979591837
"1318",3146,"2",2015-09-24 03:00:00,176,2.74774774774775,66.0738636363636
"1319",3146,"2",2015-09-24 04:00:00,355,3.86619718309859,66.9098591549296
"1320",3146,"2",2015-09-24 05:00:00,857,8.53179190751445,66.5157526254376
"1321",3146,"2",2015-09-24 06:00:00,1139,15.3333333333333,59.8744512730465
"1322",3146,"2",2015-09-24 07:00:00,1241,12.2823529411765,65.4802578565673
"1323",3146,"2",2015-09-24 08:00:00,950,8.95238095238095,65.8863157894737
"1324",3146,"2",2015-09-24 09:00:00,1034,8.94886363636364,65.8568665377176
"1325",3146,"2",2015-09-24 10:00:00,949,9.625,65.0547945205479
"1326",3146,"2",2015-09-24 11:00:00,1060,11.0058139534884,64.6490566037736
"1327",3146,"2",2015-09-24 12:00:00,1135,10.8275862068966,64.5295154185022
"1328",3146,"2",2015-09-24 13:00:00,1071,9.88505747126437,65.0840336134454
"1329",3146,"2",2015-09-24 14:00:00,1239,11.156976744186,64.7530266343826
"1330",3146,"2",2015-09-24 15:00:00,1078,9.53614457831325,65.9137291280148
"1331",3146,"2",2015-09-24 16:00:00,1012,8.60693641618497,66.4654150197628
"1332",3146,"2",2015-09-24 17:00:00,958,7.83333333333333,65.9895615866388
"1333",3146,"2",2015-09-24 18:00:00,909,8.65060240963855,65.0979097909791
"1334",3146,"2",2015-09-24 19:00:00,857,7.3953488372093,65.2065344224037
"1335",3146,"2",2015-09-24 20:00:00,692,5.68023255813953,65.8916184971098
"1336",3146,"2",2015-09-24 21:00:00,634,4.92441860465116,65.6545741324921
"1337",3146,"2",2015-09-24 22:00:00,376,3.98639455782313,65.7872340425532
"1338",3146,"2",2015-09-24 23:00:00,269,2.80714285714286,66.2118959107807
"1339",3146,"2",2015-09-25 00:00:00,169,3.17307692307692,65.1538461538462
"1340",3146,"2",2015-09-25 01:00:00,148,3.15533980582524,63.5743243243243
"1341",3146,"2",2015-09-25 02:00:00,122,2.7752808988764,65.844262295082
"1342",3146,"2",2015-09-25 03:00:00,176,2.50434782608696,67.2272727272727
"1343",3146,"2",2015-09-25 04:00:00,352,4.13286713286713,66.5767045454545
"1344",3146,"2",2015-09-25 05:00:00,854,7.89502762430939,67.4929742388759
"1345",3146,"2",2015-09-25 06:00:00,1255,11.3820224719101,64.7139442231076
"1346",3146,"2",2015-09-25 07:00:00,1164,11.1488095238095,65.5309278350515
"1347",3146,"2",2015-09-25 08:00:00,904,9.31481481481481,66.2345132743363
"1348",3146,"2",2015-09-25 09:00:00,978,10.0552147239264,64.4141104294479
"1349",3146,"2",2015-09-25 10:00:00,1100,11.25,62.8527272727273
"1350",3146,"2",2015-09-25 11:00:00,1121,11.6896551724138,61.6636931311329
"1351",3146,"2",2015-09-25 12:00:00,1238,11.4222222222222,63.0452342487884
"1352",3146,"2",2015-09-25 13:00:00,1196,12.0115606936416,64.4623745819398
"1353",3146,"2",2015-09-25 14:00:00,1020,9.87730061349693,65.7019607843137
"1354",3146,"2",2015-09-25 15:00:00,995,9.04216867469879,66.4030150753769
"1355",3146,"2",2015-09-25 16:00:00,958,8.09770114942529,66.7150313152401
"1356",3146,"2",2015-09-25 17:00:00,976,8.51851851851852,66.7704918032787
"1357",3146,"2",2015-09-25 18:00:00,1061,8.85882352941177,66.5061262959472
"1358",3146,"2",2015-09-25 19:00:00,870,7.75903614457831,64.3425287356322
"1359",3146,"2",2015-09-25 20:00:00,776,6.22222222222222,64.5386597938144
"1360",3146,"2",2015-09-25 21:00:00,647,5.49704142011834,64.4884080370943
"1361",3146,"2",2015-09-25 22:00:00,529,4.36904761904762,64.8657844990548
"1362",3146,"2",2015-09-25 23:00:00,341,3.20833333333333,65.8651026392962
"1363",3146,"2",2015-09-26 00:00:00,239,2.6412213740458,65.2594142259414
"1364",3146,"2",2015-09-26 01:00:00,131,2.54651162790698,66.0152671755725
"1365",3146,"2",2015-09-26 02:00:00,135,2.13541666666667,64.9925925925926
"1366",3146,"2",2015-09-26 03:00:00,146,1.78703703703704,65.6643835616438
"1367",3146,"2",2015-09-26 04:00:00,198,2.49180327868852,67.0555555555556
"1368",3146,"2",2015-09-26 05:00:00,321,2.97368421052632,67.8224299065421
"1369",3146,"2",2015-09-26 06:00:00,480,4.05389221556886,66.3875
"1370",3146,"2",2015-09-26 07:00:00,619,4.98830409356725,67.2617124394184
"1371",3146,"2",2015-09-26 08:00:00,846,6.95402298850575,66.8628841607565
"1372",3146,"2",2015-09-26 09:00:00,908,7.62424242424242,66.5385462555066
"1373",3146,"2",2015-09-26 10:00:00,1126,9.00555555555556,65.0310834813499
"1374",3146,"2",2015-09-26 11:00:00,1275,9.87777777777778,65.6847058823529
"1375",3146,"2",2015-09-26 12:00:00,1193,9.5632183908046,65.8575020955574
"1376",3146,"2",2015-09-26 13:00:00,1300,9.8232044198895,65.8023076923077
"1377",3146,"2",2015-09-26 14:00:00,1211,10.4819277108434,65.6209744013212
"1378",3146,"2",2015-09-26 15:00:00,1251,11.0333333333333,61.0271782573941
"1379",3146,"2",2015-09-26 16:00:00,1247,11.5555555555556,62.6864474739374
"1380",3146,"2",2015-09-26 17:00:00,1313,10.52,65.0822543792841
"1381",3146,"2",2015-09-26 18:00:00,1195,9.39884393063584,64.3824267782427
"1382",3146,"2",2015-09-26 19:00:00,1127,8.56111111111111,63.2963620230701
"1383",3146,"2",2015-09-26 20:00:00,922,7.03468208092486,64.5119305856833
"1384",3146,"2",2015-09-26 21:00:00,763,5.53672316384181,65.0104849279161
"1385",3146,"2",2015-09-26 22:00:00,590,4.15789473684211,65.464406779661
"1386",3146,"2",2015-09-26 23:00:00,344,2.77931034482759,66.2267441860465
"1387",3146,"2",2015-09-27 00:00:00,243,2.30434782608696,64.7654320987654
"1388",3146,"2",2015-09-27 01:00:00,170,1.83636363636364,65.2588235294118
"1389",3146,"2",2015-09-27 02:00:00,117,1.93023255813953,65.0940170940171
"1390",3146,"2",2015-09-27 03:00:00,118,1.85227272727273,65.6864406779661
"1391",3146,"2",2015-09-27 04:00:00,122,2.25925925925926,65.2295081967213
"1392",3146,"2",2015-09-27 05:00:00,203,1.94354838709677,67.1330049261084
"1393",3146,"2",2015-09-27 06:00:00,297,3.05633802816901,65.5791245791246
"1394",3146,"2",2015-09-27 07:00:00,381,3.27631578947368,67.5511811023622
"1395",3146,"2",2015-09-27 08:00:00,611,4.4093567251462,67.708674304419
"1396",3146,"2",2015-09-27 09:00:00,833,6.34302325581395,67.0396158463385
"1397",3146,"2",2015-09-27 10:00:00,1090,8.35555555555556,66.3954128440367
"1398",3146,"2",2015-09-27 11:00:00,1160,9.22988505747126,66.2905172413793
"1399",3146,"2",2015-09-27 12:00:00,1335,10.9425287356322,65.1243445692884
